2021-01-24 08:31:24 - INFO - Saving to ./out/CIFAR10/VGG16BinaryConnect/PMF/2021-01-24_08-31-24
2021-01-24 08:31:26 - DEBUG - Run arguments: Namespace(architecture='VGG16BinaryConnect', batch_size=50, beta_interval=100, beta_scale=1.05, data_path='./Datasets/CIFAR10', dataset='CIFAR10', dataset_size=45000, eval='', eval_set='TEST', gpu_id='0', hidden_dim=2, im_size=32, input_channels=3, input_dim=3072, learning_rate=0.01, log_interval=100, loss_function='CROSSENTROPY', lr_decay='STEP', lr_interval=30000, lr_scale=0.2, method='PMF', momentum=0.95, nesterov=False, num_epochs=500, num_iters=100000, optimizer='ADAM', output_dim=10, pr_interval=100, pretrained_model='', quant_levels=2, resume='', rounding='ARGMAX', save_dir='./out/CIFAR10/VGG16BinaryConnect/PMF/2021-01-24_08-31-24', save_name='./out/CIFAR10/VGG16BinaryConnect/PMF/2021-01-24_08-31-24/best_model.pth.tar', val_set='TRAIN', weight_decay=0.0001)
2021-01-24 08:31:32 - INFO - VGG16BinaryConnect(
  (conv1): SConv2d(
    (conv2d): Conv2d(3, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
  )
  (bn1): BatchNorm2d(128, eps=1e-05, momentum=0.2, affine=False, track_running_stats=True)
  (conv2): SConv2d(
    (conv2d): Conv2d(128, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
  )
  (bn2): BatchNorm2d(128, eps=1e-05, momentum=0.2, affine=False, track_running_stats=True)
  (conv3): SConv2d(
    (conv2d): Conv2d(128, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
  )
  (bn3): BatchNorm2d(256, eps=1e-05, momentum=0.2, affine=False, track_running_stats=True)
  (conv4): SConv2d(
    (conv2d): Conv2d(256, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
  )
  (bn4): BatchNorm2d(256, eps=1e-05, momentum=0.2, affine=False, track_running_stats=True)
  (conv5): SConv2d(
    (conv2d): Conv2d(256, 1024, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
  )
  (bn5): BatchNorm2d(512, eps=1e-05, momentum=0.2, affine=False, track_running_stats=True)
  (conv6): SConv2d(
    (conv2d): Conv2d(512, 1024, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
  )
  (bn6): BatchNorm2d(512, eps=1e-05, momentum=0.2, affine=False, track_running_stats=True)
  (fc1): SLinear(
    (linear): Linear(in_features=8192, out_features=2048, bias=False)
  )
  (bn7): BatchNorm1d(1024, eps=1e-05, momentum=0.1, affine=False, track_running_stats=True)
  (fc2): SLinear(
    (linear): Linear(in_features=1024, out_features=2048, bias=False)
  )
  (bn8): BatchNorm1d(1024, eps=1e-05, momentum=0.1, affine=False, track_running_stats=True)
  (fc3): SLinear(
    (linear): Linear(in_features=1024, out_features=20, bias=False)
  )
  (bn9): BatchNorm1d(10, eps=1e-05, momentum=0.1, affine=False, track_running_stats=True)
)
2021-01-24 08:31:32 - INFO - Number of parameters: 28044032
2021-01-24 08:31:32 - INFO - Training...
2021-01-24 08:31:37 - INFO - Epoch: 0,	 Iter: 0,	 Loss: 2.65559,	 Val-Acc1: 10.22 (Best: 10.22),	 Val-Acc5: 49.06
2021-01-24 08:31:37 - INFO - lr: 0.002
2021-01-24 08:31:54 - INFO - Epoch: 0,	 Iter: 100,	 Loss: 2.02821,	 Val-Acc1: 10.24 (Best: 10.24),	 Val-Acc5: 52.12
2021-01-24 08:32:11 - INFO - Epoch: 0,	 Iter: 200,	 Loss: 1.81450,	 Val-Acc1: 10.82 (Best: 10.82),	 Val-Acc5: 52.78
2021-01-24 08:32:28 - INFO - Epoch: 0,	 Iter: 300,	 Loss: 1.56855,	 Val-Acc1: 9.76 (Best: 10.82),	 Val-Acc5: 53.04
2021-01-24 08:32:45 - INFO - Epoch: 0,	 Iter: 400,	 Loss: 1.45920,	 Val-Acc1: 9.66 (Best: 10.82),	 Val-Acc5: 50.72
2021-01-24 08:33:02 - INFO - Epoch: 0,	 Iter: 500,	 Loss: 1.46093,	 Val-Acc1: 9.86 (Best: 10.82),	 Val-Acc5: 49.64
2021-01-24 08:33:19 - INFO - Epoch: 0,	 Iter: 600,	 Loss: 1.56740,	 Val-Acc1: 9.42 (Best: 10.82),	 Val-Acc5: 50.36
2021-01-24 08:33:36 - INFO - Epoch: 0,	 Iter: 700,	 Loss: 1.20849,	 Val-Acc1: 10.86 (Best: 10.86),	 Val-Acc5: 51.46
2021-01-24 08:33:53 - INFO - Epoch: 0,	 Iter: 800,	 Loss: 1.12533,	 Val-Acc1: 10.10 (Best: 10.86),	 Val-Acc5: 51.48
2021-01-24 08:34:14 - INFO - Epoch: 1,	 Iter: 0,	 Loss: 1.46107,	 Val-Acc1: 10.30 (Best: 10.86),	 Val-Acc5: 49.84
2021-01-24 08:34:31 - INFO - Epoch: 1,	 Iter: 100,	 Loss: 1.25977,	 Val-Acc1: 9.76 (Best: 10.86),	 Val-Acc5: 50.54
2021-01-24 08:34:49 - INFO - Epoch: 1,	 Iter: 200,	 Loss: 1.46143,	 Val-Acc1: 9.80 (Best: 10.86),	 Val-Acc5: 49.66
2021-01-24 08:35:08 - INFO - Epoch: 1,	 Iter: 300,	 Loss: 1.00127,	 Val-Acc1: 9.40 (Best: 10.86),	 Val-Acc5: 48.66
2021-01-24 08:35:26 - INFO - Epoch: 1,	 Iter: 400,	 Loss: 1.14982,	 Val-Acc1: 9.76 (Best: 10.86),	 Val-Acc5: 49.38
2021-01-24 08:35:45 - INFO - Epoch: 1,	 Iter: 500,	 Loss: 1.00570,	 Val-Acc1: 9.76 (Best: 10.86),	 Val-Acc5: 49.72
2021-01-24 08:36:04 - INFO - Epoch: 1,	 Iter: 600,	 Loss: 1.18323,	 Val-Acc1: 10.12 (Best: 10.86),	 Val-Acc5: 50.18
2021-01-24 08:36:23 - INFO - Epoch: 1,	 Iter: 700,	 Loss: 1.12006,	 Val-Acc1: 10.94 (Best: 10.94),	 Val-Acc5: 49.66
2021-01-24 08:36:42 - INFO - Epoch: 1,	 Iter: 800,	 Loss: 1.37111,	 Val-Acc1: 10.56 (Best: 10.94),	 Val-Acc5: 50.54
2021-01-24 08:37:06 - INFO - Epoch: 2,	 Iter: 0,	 Loss: 1.08032,	 Val-Acc1: 9.74 (Best: 10.94),	 Val-Acc5: 50.54
